Name,School,Image Source,Source Image?
Jason Vaughn,South Florida,https://gousfbulls.com/sports/football/roster/jason-vaughn/13992,no
Brendan Farrell,South Florida,https://gousfbulls.com/sports/football/roster/brendan-farrell/14103,no
Lewai Mitchell,South Florida,https://gousfbulls.com/sports/football/roster/lewai-mitchell/13966,no
Jacquez Williams,South Florida,https://gousfbulls.com/sports/football/roster/jacquez-williams/13997,no
CJ Ross,South Florida,https://gousfbulls.com/sports/football/roster/cj-ross/13976,no
Dylan Ridolph,South Florida,https://gousfbulls.com/sports/football/roster/dylan-ridolph/13973,no
Andrew Beardall,South Florida,https://gousfbulls.com/sports/football/roster/andrew-beardall/13915,no
Arthur Brefil,South Florida,https://gousfbulls.com/sports/football/roster/arthur-brefil/14142,no
Bryce Bernard,South Florida,https://gousfbulls.com/sports/football/roster/bryce-bernard/13916,no
Erik Malyszko,South Florida,https://gousfbulls.com/sports/football/roster/erik-malyszko/13963,no
Drew Cornelius,South Florida,https://gousfbulls.com/sports/football/roster/drew-cornelius/13931,no
De'Juan Sease,South Florida,https://gousfbulls.com/sports/football/roster/de-juan-sease/14104,no
Amer Amer,South Florida,https://gousfbulls.com/sports/football/roster/amer-amer/13910,no
Colby Smith,South Florida,https://gousfbulls.com/sports/football/roster/colby-smith/13979,no
Cole Skinner,South Florida,https://gousfbulls.com/sports/football/roster/cole-skinner/14091,no
Joshua Blanchard,South Florida,https://gousfbulls.com/sports/football/roster/joshua-blanchard/13920,no
Reggie Johnson II,South Florida,https://gousfbulls.com/sports/football/roster/reggie-johnson-ii/13953,no
Gannon Lanning,South Florida,https://gousfbulls.com/sports/football/roster/gannon-lanning/13959,no
Derek Bowman,South Florida,https://gousfbulls.com/sports/football/roster/derek-bowman/14097,no
Mike Lofton,South Florida,https://gousfbulls.com/sports/football/roster/mike-lofton/13961,no
Gabriel Hahn,South Florida,https://gousfbulls.com/sports/football/roster/gabriel-hahn/14141,no
RJ Perry,South Florida,https://gousfbulls.com/sports/football/roster/rj-perry/14106,no
Derrell BaileyJr.,South Florida,https://gousfbulls.com/sports/football/roster/derrell-bailey-jr-/13913,no
Cole Best,South Florida,https://gousfbulls.com/sports/football/roster/cole-best/13918,no
Donovan Jennings,South Florida,https://gousfbulls.com/sports/football/roster/donovan-jennings/13952,no
Deonte Bowie,South Florida,https://gousfbulls.com/sports/football/roster/deonte-bowie/14088,no
Andrew Kilfoyl,South Florida,https://gousfbulls.com/sports/football/roster/andrew-kilfoyl/13957,no
Nikola Milovac,South Florida,https://gousfbulls.com/sports/football/roster/nikola-milovac/14090,no
Zach Perkins,South Florida,https://gousfbulls.com/sports/football/roster/zach-perkins/13969,no
Jayson Littlejohn,South Florida,https://gousfbulls.com/sports/football/roster/jayson-littlejohn/13960,no
Cade Roberts,South Florida,https://gousfbulls.com/sports/football/roster/cade-roberts/13974,no
Christian Helms,South Florida,https://gousfbulls.com/sports/football/roster/christian-helms/14107,no
Demitrius Carter Jr.,South Florida,https://gousfbulls.com/sports/football/roster/demitrius-carter-jr-/14089,no
Gunnar Greenwald,South Florida,https://gousfbulls.com/sports/football/roster/gunnar-greenwald/13944,no
Teigan Martin,South Florida,https://gousfbulls.com/sports/football/roster/teigan-martin/14101,no
Collin Affleck,South Florida,https://gousfbulls.com/sports/football/roster/collin-affleck/13907,no
Rashad CheneyJr.,South Florida,https://gousfbulls.com/sports/football/roster/rashad-cheney-jr-/13929,no
Rico Watson,South Florida,https://gousfbulls.com/sports/football/roster/rico-watson/14139,no
Jhalin Hobbs,South Florida,https://gousfbulls.com/sports/football/roster/jhalin-hobbs/13950,no
Keeon Terrell,South Florida,https://gousfbulls.com/sports/football/roster/keeon-terrell/13986,no
Chad Elder,South Florida,https://gousfbulls.com/sports/football/roster/chad-elder/13937,no
Evan Dangler,South Florida,https://gousfbulls.com/sports/football/roster/evan-dangler/13933,no
Danny Gonzalez,South Florida,https://gousfbulls.com/sports/football/roster/danny-gonzalez/13940,no
Lloyd Summerall,South Florida,https://gousfbulls.com/sports/football/roster/lloyd-summerall/14092,no
Jordan Magee,Temple,https://owlsports.com/sports/football/roster/jordan-magee/16341,no
Jalen McMurray,Temple,https://owlsports.com/sports/football/roster/jalen-mcmurray/16348,no
Dante Wright,Temple,https://owlsports.com/sports/football/roster/dante-wright/16398,no
Jacob Hollins,Temple,https://owlsports.com/sports/football/roster/jacob-hollins/16332,no
D'Wan Mathis,Temple,https://owlsports.com/sports/football/roster/d'wan-mathis/16345,no
Layton Jordan,Temple,https://owlsports.com/sports/football/roster/layton%20-jordan/16336,no
E.J. Warner,Temple,https://owlsports.com/sports/football/roster/e.j.-warner/16379,no
Skip Ad,Temple,https://owlsports.com#,no
Tyler Douglas,Temple,https://owlsports.com/sports/football/roster/tyler-douglas/16389,no
Amad Anderson Jr.,Temple,https://owlsports.com/sports/football/roster/amad-anderson%20jr./16308,no
Quincy Patterson,Temple,https://owlsports.com/sports/football/roster/quincy-patterson/16353,no
Jerquavion Mahone,Temple,https://owlsports.com/sports/football/roster/jerquavion-mahone/16342,no
Ian Stewart,Temple,https://owlsports.com/sports/football/roster/ian-stewart/16372,no
Tywan Francis,Temple,https://owlsports.com/sports/football/roster/tywan-francis/16391,no
Elijah Clark,Temple,https://owlsports.com/sports/football/roster/elijah-clark/16314,no
Dominick Hill,Temple,https://owlsports.com/sports/football/roster/dominick-hill/16331,no
E.J. Wilson,Temple,https://owlsports.com/sports/football/roster/e.j.-wilson/16397,no
Qwentin Rose,Temple,https://owlsports.com/sports/football/roster/qwentin-rose/16363,no
Wesley Fry,Temple,https://owlsports.com/sports/football/roster/wesley-fry/16327,no
Edward Saydee,Temple,https://owlsports.com/sports/football/roster/edward-saydee/16366,no
Ben Osueke,Temple,https://owlsports.com/sports/football/roster/ben-osueke/16393,no
Alex Odom,Temple,https://owlsports.com/sports/football/roster/alex-odom/16351,no
Brenyen Scott,Temple,https://owlsports.com/sports/football/roster/brenyen-scott/16367,no
Elijah Deravil,Temple,https://owlsports.com/sports/football/roster/elijah-deravil/16321,no
Darvon Hubbard,Temple,https://owlsports.com/sports/football/roster/darvon-hubbard/16333,no
Calian Scott,Temple,https://owlsports.com/sports/football/roster/calian-scott/16368,no
Kamar Wilcoxson,Temple,https://owlsports.com/sports/football/roster/kamar-wilcoxson/16395,no
Tra Thomas,Temple,https://owlsports.com/sports/football/roster/tra-thomas/16375,no
Yvandy Rigby,Temple,https://owlsports.com/sports/football/roster/yvandy-rigby/16361,no
Corey Cuascut-Palmer,Temple,https://owlsports.com/sports/football/roster/corey-cuascut-palmer/16318,no
Ikenna Akosa,Temple,https://owlsports.com/sports/football/roster/ikenna%20-akosa/16307,no
Chris Van Eekeren,Temple,https://owlsports.com/sports/football/roster/chris-van%20eekeren/16455,no
Diwun Black,Temple,https://owlsports.com/sports/football/roster/diwun-black/16413,no
Skip Ad,Temple,https://owlsports.com#,no
Elias Collins,Temple,https://owlsports.com/sports/football/roster/elias-collins/16317,no
Camden Price,Temple,https://owlsports.com/sports/football/roster/camden-price/16357,no
Jordan Diaz,Temple,https://owlsports.com/sports/football/roster/jordan-diaz/16322,no
Andrew McIlquham,Temple,https://owlsports.com/sports/football/roster/andrew-mcilquham/16347,no
Gage Panno,Temple,https://owlsports.com/sports/football/roster/gage%20-panno/16352,no
Kyle Williams,Temple,https://owlsports.com/sports/football/roster/kyle-williams/16396,no
Kaleb Barnett,Temple,https://owlsports.com/sports/football/roster/kaleb-barnett/16388,no
Corey Yeoman,Temple,https://owlsports.com/sports/football/roster/corey-yeoman/16384,no
D.J. Woodbury,Temple,https://owlsports.com/sports/football/roster/d.j.-woodbury/16382,no
Muheem McCargo,Temple,https://owlsports.com/sports/football/roster/muheem-mccargo/16346,no
Liam Besecker,Temple,https://owlsports.com/sports/football/roster/liam-besecker/16312,no
Daiyaan Hawkins,Temple,https://owlsports.com/sports/football/roster/daiyaan-hawkins/16330,no
John Adams,Temple,https://owlsports.com/sports/football/roster/john-adams/16305,no
Joseph Appiah Darkwa,Temple,https://owlsports.com/sports/football/roster/joseph-appiah%20darkwa/16309,no
Aaron Anderson Jr.,Temple,https://owlsports.com/sports/football/roster/aaron-anderson%20jr./16521,no
Preston Everhart,Temple,https://owlsports.com/sports/football/roster/preston-everhart/16390,no
Shekuna Kamara,Temple,https://owlsports.com/sports/football/roster/shekuna-kamara/16338,no
Johnny Pergine,Temple,https://owlsports.com/sports/football/roster/johnny-pergine/16354,no
Bryce Lambeth,Temple,https://owlsports.com/sports/football/roster/bryce-lambeth/16339,no
Sam Martin,Temple,https://owlsports.com/sports/football/roster/sam-martin/16343,no
Brylan Noonan,Temple,https://owlsports.com/sports/football/roster/brylan-noonan/16458,no
Jon Fagley,Temple,https://owlsports.com/sports/football/roster/jon-fagley/16325,no
Hugo Gil,Temple,https://owlsports.com/sports/football/roster/hugo-gil/16454,no
Antwone Santiago,Temple,https://owlsports.com/sports/football/roster/antwone-santiago/16364,no
Zymir Cobbs,Temple,https://owlsports.com/sports/football/roster/zymir-cobbs/16316,no
Skip Ad,Temple,https://owlsports.com#,no
Jackson Pruitt,Temple,https://owlsports.com/sports/football/roster/jackson-pruitt/16358,no
Jacob Porter,Temple,https://owlsports.com/sports/football/roster/jacob-porter/16356,no
Chevez Trask,Temple,https://owlsports.com/sports/football/roster/chevez-trask/16376,no
Jimto Obidegwu,Temple,https://owlsports.com/sports/football/roster/jimto-obidegwu/16350,no
London Hall,Temple,https://owlsports.com/sports/football/roster/london-hall/16329,no
Lancine Turay,Temple,https://owlsports.com/sports/football/roster/lancine-turay/16377,no
Ryan Williams,Temple,https://owlsports.com/sports/football/roster/ryan-williams/16380,no
James Faminu,Temple,https://owlsports.com/sports/football/roster/james-faminu/16326,no
Kevin Smithwick,Temple,https://owlsports.com/sports/football/roster/kevin-smithwick/16371,no
Melvin Siani,Temple,https://owlsports.com/sports/football/roster/melvin-siani/16394,no
Jermaine Donaldson,Temple,https://owlsports.com/sports/football/roster/jermaine-donaldson/16323,no
Bryce Thoman,Temple,https://owlsports.com/sports/football/roster/bryce-thoman/16374,no
Sam Davis,Temple,https://owlsports.com/sports/football/roster/sam-davis/16319,no
Richard Rodriguez,Temple,https://owlsports.com/sports/football/roster/richard-rodriguez/16362,no
Diego Barajas,Temple,https://owlsports.com/sports/football/roster/diego-barajas/16387,no
Victor Stoffel,Temple,https://owlsports.com/sports/football/roster/victor-stoffel/16373,no
Wisdom Quarshie,Temple,https://owlsports.com/sports/football/roster/wisdom-quarshie/16359,no
Zae Baines,Temple,https://owlsports.com/sports/football/roster/zae-baines/16310,no
Landon Morris,Temple,https://owlsports.com/sports/football/roster/landon-morris/16460,no
David Martin-Robinson,Temple,https://owlsports.com/sports/football/roster/david-martin-robinson/16344,no
Kwesi Evans,Temple,https://owlsports.com/sports/football/roster/kwesi-evans/16324,no
Jordan Smith,Temple,https://owlsports.com/sports/football/roster/jordan-smith/16370,no
James Della Pesca,Temple,https://owlsports.com/sports/football/roster/james-della%20pesca/16320,no
Peter Clarke,Temple,https://owlsports.com/sports/football/roster/peter-clarke/16479,no
Dante Atton,Temple,https://owlsports.com/sports/football/roster/dante-atton/16386,no
Skip Ad,Temple,https://owlsports.com#,no
Zamar Grove,Temple,https://owlsports.com/sports/football/roster/zamar-grove/16328,no
Reggie Jones,Temple,https://owlsports.com/sports/football/roster/reggie-jones/16461,no
Reese Clark,Temple,https://owlsports.com/sports/football/roster/reese-clark/16315,no
Allan Haye,Temple,https://owlsports.com/sports/football/roster/allan-haye/16392,no
Demerick Morris,Temple,https://owlsports.com/sports/football/roster/demerick-morris/16349,no
Shaadie Clayton-Johnson,Tulane,https://tulanegreenwave.com/sports/football/roster/shaadie-clayton-johnson/9563,no
Patrick Jenkins,Tulane,https://tulanegreenwave.com/sports/football/roster/patrick-jenkins/9564,no
Nick Anderson,Tulane,https://tulanegreenwave.com/sports/football/roster/nick-anderson/9460,no
Duece Watts,Tulane,https://tulanegreenwave.com/sports/football/roster/duece-watts/9548,no
Dorian Williams,Tulane,https://tulanegreenwave.com/sports/football/roster/dorian-williams/9551,no
Angelo Anderson,Tulane,https://tulanegreenwave.com/sports/football/roster/angelo-anderson/9459,no
Phat Watts,Tulane,https://tulanegreenwave.com/sports/football/roster/phat-watts/9549,no
Jha'Quan Jackson,Tulane,https://tulanegreenwave.com/sports/football/roster/jha-quan-jackson/9507,no
Main Logo,Charlotte,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/uncc.sidearmsports.com/responsive_2020/logo_main.svg,yes
New Ortho,Charlotte,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/uncc.sidearmsports.com/images/2020/9/30/Ortho_150x50.png,yes
"Ivey, Trexler FB Head shots 2022",Charlotte,https://charlotte49ers.com/images/2022/7/12/Ivey_Trexler_2022_FB_HeadShots_1188_cr.jpg?width=80&quality=90,yes
Charlotte 49ers New Logo,Charlotte,https://charlotte49ers.com/images/logos/Charlotte200x200.png?width=80&quality=90,yes
Dontae Balfour FB 2023,Charlotte,https://charlotte49ers.com/images/2023/1/24/Balfour__Dontae_2023_RigF6.jpg?width=80&quality=90,yes
Durell Robinson FB 2023,Charlotte,https://charlotte49ers.com/images/2023/1/24/Robinson__Durell_2023_FBcr_ifMGS.jpg?width=80&quality=90,yes
"Boykins, Derek FB Head shots 2022",Charlotte,https://charlotte49ers.com/images/2022/7/12/Boykins_Derek_2022_FB_HeadShots_1150_cr.jpg?width=80&quality=90,yes
Randy Fields FB 2023,Charlotte,https://charlotte49ers.com/images/2023/1/24/Fields__Randy_2023_FBcr_HxS2b.jpg?width=80&quality=90,yes
Jaden Bradley FB 2023,Charlotte,https://charlotte49ers.com/images/2023/1/24/Bradley__Jaden_2023_FBcr_zJrWN.jpg?width=80&quality=90,yes
EDU Logo,Charlotte,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/uncc.sidearmsports.com/responsive_2020/logo_footer_edu.png,yes
CUSA Logo,Charlotte,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/uncc.sidearmsports.com/images/responsive_2020/footer-cusa.png,yes
NCAA Logo,Charlotte,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/uncc.sidearmsports.com/responsive_2020/logo_footer_ncaa.svg,yes
Site logo,Charlotte,https://charlotte49ers.com/images/logos/site/site.png?width=48,yes
Lajohntay Wester,Florida Atlantic,https://fausports.com/sports/football/roster/lajohntay-wester/14401,no
Romain Mungin,Florida Atlantic,https://fausports.com/sports/football/roster/romain-mungin/14358,no
Larry McCammonIII,Florida Atlantic,https://fausports.com/sports/football/roster/larry-mccammon-iii/14348,no
Eddie Williams,Florida Atlantic,https://fausports.com/sports/football/roster/eddie-williams/14405,no
Teja Young,Florida Atlantic,https://fausports.com/sports/football/roster/teja-young/14410,no
Kobe Lewis,Florida Atlantic,https://fausports.com/sports/football/roster/kobe-lewis/14465,no
Latrell Jean,Florida Atlantic,https://fausports.com/sports/football/roster/latrell-jean/14323,no
Evan Anderson,Florida Atlantic,https://fausports.com/sports/football/roster/evan-anderson/14279,no
Je'Quan Burton,Florida Atlantic,https://fausports.com/sports/football/roster/je-quan-burton/14412,no
Josh Moore,Florida Atlantic,https://fausports.com/sports/football/roster/josh-moore/14356,no
Daniel Richardson,Florida Atlantic,https://fausports.com/sports/football/roster/daniel-richardson/14459,no
Justin Mckithen,Florida Atlantic,https://fausports.com/sports/football/roster/justin-mckithen/14351,no
Javion Posey,Florida Atlantic,https://fausports.com/sports/football/roster/javion-posey/14366,no
"Michael Johnson, Jr.",Florida Atlantic,https://fausports.com/sports/football/roster/michael-johnson-jr-/14328,no
"""Ace"" A'ceon Cobb",Florida Atlantic,https://fausports.com/sports/football/roster/-ace-a-ceon-cobb/14296,no
Tyriq Starks,Florida Atlantic,https://fausports.com/sports/football/roster/tyriq-starks/14383,no
Jayshon Platt,Florida Atlantic,https://fausports.com/sports/football/roster/jayshon-platt/14365,no
Daedae Hill,Florida Atlantic,https://fausports.com/sports/football/roster/daedae-hill/14317,no
Tony Johnson,Florida Atlantic,https://fausports.com/sports/football/roster/tony-johnson/14326,no
Wyatt Sullivan,Florida Atlantic,https://fausports.com/sports/football/roster/wyatt-sullivan/14387,no
Ben Ballard,Florida Atlantic,https://fausports.com/sports/football/roster/ben-ballard/14460,no
Morven Joseph,Florida Atlantic,https://fausports.com/sports/football/roster/morven-joseph/14331,no
Jaylen Wester,Florida Atlantic,https://fausports.com/sports/football/roster/jaylen-wester/14400,no
Zuberi Mobley,Florida Atlantic,https://fausports.com/sports/football/roster/zuberi-mobley/14355,no
Jayden Williams,Florida Atlantic,https://fausports.com/sports/football/roster/jayden-williams/14406,no
"Peter Warrick, Jr.",Florida Atlantic,https://fausports.com/sports/football/roster/peter-warrick-jr-/14398,no
"Michal Antoine, Jr.",Florida Atlantic,https://fausports.com/sports/football/roster/michal-antoine-jr-/14280,no
Marvin Scott III,Florida Atlantic,https://fausports.com/sports/football/roster/marvin-scott-iii/14376,no
Xavier Peters,Florida Atlantic,https://fausports.com/sports/football/roster/xavier-peters/14363,no
Glover CookIII,Florida Atlantic,https://fausports.com/sports/football/roster/glover-cook-iii/14297,no
Donovan Giles,Florida Atlantic,https://fausports.com/sports/football/roster/donovan-giles/14309,no
Ja'Marquis Johnson,Florida Atlantic,https://fausports.com/sports/football/roster/ja-marquis-johnson/14325,no
Armani-Eli Adams,Florida Atlantic,https://fausports.com/sports/football/roster/armani-eli-adams/14276,no
Jackson Sumlin,Florida Atlantic,https://fausports.com/sports/football/roster/jackson-sumlin/14466,no
Dwight ToombsII,Florida Atlantic,https://fausports.com/sports/football/roster/dwight-toombs-ii/14393,no
Robert Armes,Florida Atlantic,https://fausports.com/sports/football/roster/robert-armes/14281,no
Darius McClendon,Florida Atlantic,https://fausports.com/sports/football/roster/darius-mcclendon/14464,no
Justice Cross,Florida Atlantic,https://fausports.com/sports/football/roster/justice-cross/14298,no
Carter Odell,Florida Atlantic,https://fausports.com/sports/football/roster/carter-odell/14360,no
Kyler Robbins,Florida Atlantic,https://fausports.com/sports/football/roster/kyler-robbins/14369,no
Courtney Lamas-Lanier,Florida Atlantic,https://fausports.com/sports/football/roster/courtney-lamas-lanier/14321,no
Keyvon Walker,Florida Atlantic,https://fausports.com/sports/football/roster/keyvon-walker/14396,no
Carter Davis,Florida Atlantic,https://fausports.com/sports/football/roster/carter-davis/14300,no
Zoren Tobe,Florida Atlantic,https://fausports.com/sports/football/roster/zoren-tobe/14391,no
Amari Wansley,Florida Atlantic,https://fausports.com/sports/football/roster/amari-wansley/14397,no
Zeroun Skinner,Florida Atlantic,https://fausports.com/sports/football/roster/zeroun-skinner/14378,no
Morgan Suarez,Florida Atlantic,https://fausports.com/sports/football/roster/morgan-suarez/14386,no
Jahbari Hill,Florida Atlantic,https://fausports.com/sports/football/roster/jahbari-hill/14318,no
Nick Salmon,Florida Atlantic,https://fausports.com/sports/football/roster/nick-salmon/14467,no
Tanner Coad,Florida Atlantic,https://fausports.com/sports/football/roster/tanner-coad/14295,no
"John Wester, Jr.",Florida Atlantic,https://fausports.com/sports/football/roster/john-wester-jr-/14402,no
Michael Cates,Florida Atlantic,https://fausports.com/sports/football/roster/michael-cates/14294,no
Colton Eisenberg,Florida Atlantic,https://fausports.com/sports/football/roster/colton-eisenberg/14470,no
Bridger Koby,Florida Atlantic,https://fausports.com/sports/football/roster/bridger-koby/14468,no
Logan Lupo,Florida Atlantic,https://fausports.com/sports/football/roster/logan-lupo/14344,no
Jacob Pasley,Florida Atlantic,https://fausports.com/sports/football/roster/jacob-pasley/14361,no
Jarrett Jerrels,Florida Atlantic,https://fausports.com/sports/football/roster/jarrett-jerrels/14324,no
Nicholas Marino,Florida Atlantic,https://fausports.com/sports/football/roster/nicholas-marino/14346,no
Makai Sawtelle,Florida Atlantic,https://fausports.com/sports/football/roster/makai-sawtelle/14373,no
Rhys McDonald,Florida Atlantic,https://fausports.com/sports/football/roster/rhys-mcdonald/14350,no
Carter Boatwright,Florida Atlantic,https://fausports.com/sports/football/roster/carter-boatwright/14287,no
Kaelen Skipper,Florida Atlantic,https://fausports.com/sports/football/roster/kaelen-skipper/14379,no
Dai'Sean Stevens,Florida Atlantic,https://fausports.com/sports/football/roster/dai-sean-stevens/14384,no
Chris Jones,Florida Atlantic,https://fausports.com/sports/football/roster/chris-jones/14329,no
Jacob Merrifield,Florida Atlantic,https://fausports.com/sports/football/roster/jacob-merrifield/14353,no
Courtney McBride,Florida Atlantic,https://fausports.com/sports/football/roster/courtney-mcbride/14347,no
Richard Thomas Jr.,Florida Atlantic,https://fausports.com/sports/football/roster/richard-thomas-jr-/14461,no
Jordan Church,Florida Atlantic,https://fausports.com/sports/football/roster/jordan-church/14455,no
Marlon Krakue,Florida Atlantic,https://fausports.com/sports/football/roster/marlon-krakue/14337,no
Woody Jean,Florida Atlantic,https://fausports.com/sports/football/roster/woody-jean/14458,no
Alexander Kocher,Florida Atlantic,https://fausports.com/sports/football/roster/alexander-kocher/14336,no
Julius Barfield,Florida Atlantic,https://fausports.com/sports/football/roster/julius-barfield/14285,no
De'Aris Thomas,Florida Atlantic,https://fausports.com/sports/football/roster/de-aris-thomas/14389,no
Michael Unis,Florida Atlantic,https://fausports.com/sports/football/roster/michael-unis/14395,no
Okino King,Florida Atlantic,https://fausports.com/sports/football/roster/okino-king/14335,no
Federico Maranges,Florida Atlantic,https://fausports.com/sports/football/roster/federico-maranges/14345,no
Deshawn Richardson,Florida Atlantic,https://fausports.com/sports/football/roster/deshawn-richardson/14368,no
Andre Lamas,Florida Atlantic,https://fausports.com/sports/football/roster/andre-lamas/14339,no
Issa Hamideh,Florida Atlantic,https://fausports.com/sports/football/roster/issa-hamideh/14312,no
Malcolm Lamar,Florida Atlantic,https://fausports.com/sports/football/roster/malcolm-lamar/14338,no
Chaz Neal,Florida Atlantic,https://fausports.com/sports/football/roster/chaz-neal/14439,no
Alex Atcavage,Florida Atlantic,https://fausports.com/sports/football/roster/alex-atcavage/14282,no
Jordan Sandlin,Florida Atlantic,https://fausports.com/sports/football/roster/jordan-sandlin/14371,no
Marquice Robinson,Florida Atlantic,https://fausports.com/sports/football/roster/marquice-robinson/14370,no
Wallace Unamba,Florida Atlantic,https://fausports.com/sports/football/roster/wallace-unamba/14454,no
Dorian Hinton,Florida Atlantic,https://fausports.com/sports/football/roster/dorian-hinton/14319,no
Kamaar Bell,Florida Atlantic,https://fausports.com/sports/football/roster/kamaar-bell/14286,no
Deondrick Harper,Florida Atlantic,https://fausports.com/sports/football/roster/deondrick-harper/14313,no
Kobe Stewart,Florida Atlantic,https://fausports.com/sports/football/roster/kobe-stewart/14385,no
A.J. Jenkins,Florida Atlantic,https://fausports.com/sports/football/roster/a-j-jenkins/14456,no
Omari Hayes,Florida Atlantic,https://fausports.com/sports/football/roster/omari-hayes/14315,no
BJ Alexander,Florida Atlantic,https://fausports.com/sports/football/roster/bj-alexander/14277,no
Jymetre Hester,Florida Atlantic,https://fausports.com/sports/football/roster/jymetre-hester/14316,no
Marvin Landy,Florida Atlantic,https://fausports.com/sports/football/roster/marvin-landy/14341,no
Decarius Hawthorne,Florida Atlantic,https://fausports.com/sports/football/roster/decarius-hawthorne/14314,no
Kiemar Richardson,Florida Atlantic,https://fausports.com/sports/football/roster/kiemar-richardson/14457,no
Kareem Wilson,Florida Atlantic,https://fausports.com/sports/football/roster/kareem-wilson/14408,no
Marlon Bradley,Florida Atlantic,https://fausports.com/sports/football/roster/marlon-bradley/14291,no
Jaden Wheeler,Florida Atlantic,https://fausports.com/sports/football/roster/jaden-wheeler/14403,no
Dorien Josey,Florida Atlantic,https://fausports.com/sports/football/roster/dorien-josey/14332,no
Tre Jackson,Florida Atlantic,https://fausports.com/sports/football/roster/tre-jackson/14322,no
Rice University Owls,Rice,https://s3.us-east-2.amazonaws.com/sidearm.nextgen.sites/riceowls.com/images/main_logo.svg,yes
Rice University Owls,Rice,https://s3.us-east-2.amazonaws.com/sidearm.nextgen.sites/riceowls.com/images/nav_wordmark.svg,yes
Jordan Campbell,Rice,https://d5hyem2ubeium.cloudfront.net/images/2022/12/26/Jordan_Campbell_sophomore_year.png?width=80&quality=90,yes
Dean Connors,Rice,https://d5hyem2ubeium.cloudfront.net/images/2022/6/27/Dean_Connors.jpg?width=80&quality=90,yes
Kobe Campbell ,Rice,https://d5hyem2ubeium.cloudfront.net/images/2020/8/18/28_Campbell_Kobie_2020_Rice_Football.jpg?width=80&quality=90,yes
Sean Fresch,Rice,https://d5hyem2ubeium.cloudfront.net/images/2022/8/15/1_Fresch__Sean.png?width=80&quality=90,yes
Tre'shon Devones,Rice,https://d5hyem2ubeium.cloudfront.net/images/2019/8/2/19_Devones_Tre_shon_2019_Rice_Football.jpg?width=80&quality=90,yes
Brad Rozner,Rice,https://d5hyem2ubeium.cloudfront.net/images/2019/6/22/2_Rozner_Brad_2019_Rice_Football.jpg?width=80&quality=90,yes
Rice University,Rice,https://s3.us-east-2.amazonaws.com/sidearm.nextgen.sites/riceowls.com/images/footer_uni.png,yes
Conference USA,Rice,https://dbukjj6eu5tsf.cloudfront.net//logos.sidearmsports.com/footer_logos/conf/cusa.svg,yes
NCAA,Rice,https://s3.us-east-2.amazonaws.com/sidearm.nextgen.sites/riceowls.com/images/footer_ncaa.svg,yes
Adidas,Rice,https://s3.us-east-2.amazonaws.com/sidearm.nextgen.sites/riceowls.com/images/footer_adidas.svg,yes
Learfield,Rice,https://images.sidearmsports.com/logos.sidearmsports.com/learfield/learfield_on-light.svg,yes
SIDEARM Sports,Rice,https://images.sidearmsports.com/logos.sidearmsports.com/sidearm/sidearm-stacked_on-light.svg,yes
Site logo,Rice,https://d5hyem2ubeium.cloudfront.net/images/logos/site/site.png?width=48,yes
Iverson Hooks,UAB,https://uabsports.com/sports/football/roster/iverson-hooks/9864,no
Keondre Swoopes,UAB,https://uabsports.com/sports/football/roster/keondre-swoopes/9775,no
Jermaine Brown Jr.,UAB,https://uabsports.com/sports/football/roster/jermaine-brown%20jr./9694,no
Jaylen Key,UAB,https://uabsports.com/sports/football/roster/jaylen%20-key/9733,no
Jackson Bratton,UAB,https://uabsports.com/sports/football/roster/jackson-bratton/9691,no
Fred Farrier II,UAB,https://uabsports.com/sports/football/roster/fred-farrier%20ii/9712,no
T.J. Jones,UAB,https://uabsports.com/sports/football/roster/t.j.-jones/9732,no
Skip Ad,UAB,https://uabsports.com#,no
Jacob Zeno,UAB,https://uabsports.com/sports/football/roster/jacob-zeno/9783,no
Mac McWilliams,UAB,https://uabsports.com/sports/football/roster/mac-mcwilliams/9748,no
Lee Witherspoon,UAB,https://uabsports.com/sports/football/roster/lee-witherspoon/9780,no
Dazalin Worsham,UAB,https://uabsports.com/sports/football/roster/dazalin-worsham/9915,no
Tamarious Brown,UAB,https://uabsports.com/sports/football/roster/tamarious-brown/9693,no
Samario Rudolph,UAB,https://uabsports.com/sports/football/roster/samario-rudolph/9766,no
Demetrius Battle,UAB,https://uabsports.com/sports/football/roster/demetrius-battle/9906,no
Xavier Lanier,UAB,https://uabsports.com/sports/football/roster/xavier-lanier/9734,no
Carter Putt,UAB,https://uabsports.com/sports/football/roster/carter-putt/9920,no
Nikia Eason Jr.,UAB,https://uabsports.com/sports/football/roster/nikia-eason%20jr./9708,no
Terrell McDonald,UAB,https://uabsports.com/sports/football/roster/terrell-mcdonald/9745,no
Damien Miller,UAB,https://uabsports.com/sports/football/roster/damien%20-miller/9751,no
Harrison Barker,UAB,https://uabsports.com/sports/football/roster/harrison-barker/9927,no
Reise Collier,UAB,https://uabsports.com/sports/football/roster/reise-collier/9697,no
